item_id,channel,recommended_warehouse,horizon,forecast_days,total_forecasted_demand,safety_stock,reorder_point,economic_order_quantity (EOQ)
R01964,Web,central_online_wh,3-Month,90,26.0,9,21,37
R01964,Web,central_online_wh,6-Month,183,52.0,9,20,37
R01973_17,App,central_online_wh,1-Month,30,59.0,18,97,98
R01973_17,App,central_online_wh,3-Month,90,181.0,18,98,99
R01973_17,App,central_online_wh,6-Month,183,364.0,18,97,98
R01973_17,Offline,central_offline_wh,1-Month,30,13.0,6,23,46
R01973_17,Offline,central_offline_wh,3-Month,90,39.0,6,23,46
R01973_17,Offline,central_offline_wh,6-Month,183,79.0,6,23,46
R01973_17,Web,central_online_wh,1-Month,30,97.0,23,153,125
R01973_17,Web,central_online_wh,3-Month,90,298.0,24,156,127
R01973_17,Web,central_online_wh,6-Month,183,599.0,24,155,126
R01973_20,App,central_online_wh,1-Month,30,24.0,12,44,62
R01973_20,App,central_online_wh,3-Month,90,65.0,11,40,59
R01973_20,App,central_online_wh,6-Month,183,134.0,11,41,60
R01973_20,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R01973_20,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R01973_20,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R01973_20,Web,central_online_wh,1-Month,30,40.0,19,73,81
R01973_20,Web,central_online_wh,3-Month,90,130.0,19,77,84
R01973_20,Web,central_online_wh,6-Month,183,260.0,19,76,83
R019,App,central_online_wh,1-Month,30,0.0,0,0,10
R019,App,central_online_wh,3-Month,90,0.0,0,0,10
R019,App,central_online_wh,6-Month,183,0.0,0,0,10
R019,Offline,central_offline_wh,1-Month,30,5.0,3,10,28
R019,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
R019,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
R019,Web,central_online_wh,1-Month,30,4.0,3,8,25
R019,Web,central_online_wh,3-Month,90,13.0,3,9,27
R019,Web,central_online_wh,6-Month,183,26.0,3,9,26
R0200,App,central_online_wh,1-Month,30,0.0,0,0,10
R0200,App,central_online_wh,3-Month,90,0.0,0,0,10
R0200,App,central_online_wh,6-Month,183,0.0,0,0,10
R0200,Offline,central_offline_wh,1-Month,30,5.0,3,10,28
R0200,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
R0200,Offline,central_offline_wh,6-Month,183,27.0,3,9,27
R0200,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0200,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0200,Web,central_online_wh,6-Month,183,0.0,0,0,10
R0203,App,central_online_wh,1-Month,30,9.0,4,16,38
R0203,App,central_online_wh,3-Month,90,26.0,4,15,37
R0203,App,central_online_wh,6-Month,183,52.0,4,15,37
R0203,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
R0203,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
R0203,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
R0203,Web,central_online_wh,1-Month,30,5.0,3,10,28
R0203,Web,central_online_wh,3-Month,90,13.0,3,9,27
R0203,Web,central_online_wh,6-Month,183,26.0,3,9,26
R0205,App,central_online_wh,1-Month,30,4.0,3,8,25
R0205,App,central_online_wh,3-Month,90,13.0,3,9,27
R0205,App,central_online_wh,6-Month,183,26.0,3,9,26
R0205,Offline,central_offline_wh,1-Month,30,9.0,4,16,38
R0205,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
R0205,Offline,central_offline_wh,6-Month,183,52.0,4,15,37
R0205,Web,central_online_wh,1-Month,30,13.0,4,21,46
R0205,Web,central_online_wh,3-Month,90,39.0,4,21,46
R0205,Web,central_online_wh,6-Month,183,79.0,4,21,46
R0209,App,central_online_wh,1-Month,30,0.0,0,0,10
R0209,App,central_online_wh,3-Month,90,0.0,0,0,10
R0209,App,central_online_wh,6-Month,183,0.0,0,0,10
R0209,Offline,central_offline_wh,1-Month,30,12.0,6,22,44
R0209,Offline,central_offline_wh,3-Month,90,39.0,6,23,46
R0209,Offline,central_offline_wh,6-Month,183,78.0,6,23,46
R0209,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0209,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0209,Web,central_online_wh,6-Month,183,0.0,0,0,10
R0215,App,central_online_wh,1-Month,30,12.0,4,20,44
R0215,App,central_online_wh,3-Month,90,39.0,4,21,46
R0215,App,central_online_wh,6-Month,183,78.0,4,21,46
R0215,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0215,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0215,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0215,Web,central_online_wh,1-Month,30,16.0,4,25,51
R0215,Web,central_online_wh,3-Month,90,51.0,4,27,53
R0215,Web,central_online_wh,6-Month,183,104.0,4,27,53
R021,App,central_online_wh,1-Month,30,35.0,15,62,75
R021,App,central_online_wh,3-Month,90,104.0,15,61,75
R021,App,central_online_wh,6-Month,183,211.0,15,61,75
R021,Offline,central_offline_wh,1-Month,30,22.0,12,41,60
R021,Offline,central_offline_wh,3-Month,90,65.0,12,40,59
R021,Offline,central_offline_wh,6-Month,183,132.0,12,40,59
R021,Web,central_online_wh,1-Month,30,35.0,17,63,75
R021,Web,central_online_wh,3-Month,90,103.0,16,62,75
R021,Web,central_online_wh,6-Month,183,208.0,16,62,74
R0222,App,central_online_wh,1-Month,30,12.0,8,24,44
R0222,App,central_online_wh,3-Month,90,39.0,8,25,46
R0222,App,central_online_wh,6-Month,183,78.0,8,25,46
R0222,Offline,central_offline_wh,1-Month,30,47.0,18,80,87
R0222,Offline,central_offline_wh,3-Month,90,130.0,17,74,84
R0222,Offline,central_offline_wh,6-Month,183,262.0,17,74,83
R0222,Web,central_online_wh,1-Month,30,13.0,8,25,46
R0222,Web,central_online_wh,3-Month,90,39.0,8,25,46
R0222,Web,central_online_wh,6-Month,183,78.0,8,25,46
R0228,App,central_online_wh,1-Month,30,0.0,0,0,10
R0228,App,central_online_wh,3-Month,90,0.0,0,0,10
R0228,App,central_online_wh,6-Month,183,0.0,0,0,10
R0228,Offline,central_offline_wh,1-Month,30,9.0,4,16,38
R0228,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
R0228,Offline,central_offline_wh,6-Month,183,52.0,4,15,37
R0228,Web,central_online_wh,1-Month,30,4.0,3,8,25
R0228,Web,central_online_wh,3-Month,90,13.0,3,9,27
R0228,Web,central_online_wh,6-Month,183,26.0,3,9,26
R0230,App,central_online_wh,1-Month,30,0.0,0,0,10
R0230,App,central_online_wh,3-Month,90,0.0,0,0,10
R0230,App,central_online_wh,6-Month,183,0.0,0,0,10
R0230,Offline,central_offline_wh,1-Month,30,13.0,6,23,46
R0230,Offline,central_offline_wh,3-Month,90,39.0,6,23,46
R0230,Offline,central_offline_wh,6-Month,183,78.0,6,23,46
R0230,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0230,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0230,Web,central_online_wh,6-Month,183,0.0,0,0,10
R023,App,central_online_wh,1-Month,30,0.0,0,0,10
R023,App,central_online_wh,3-Month,90,0.0,0,0,10
R023,App,central_online_wh,6-Month,183,0.0,0,0,10
R023,Offline,central_offline_wh,1-Month,30,4.0,4,9,25
R023,Offline,central_offline_wh,3-Month,90,13.0,4,9,27
R023,Offline,central_offline_wh,6-Month,183,26.0,4,9,26
R023,Web,central_online_wh,1-Month,30,0.0,0,0,10
R023,Web,central_online_wh,3-Month,90,0.0,0,0,10
R023,Web,central_online_wh,6-Month,183,0.0,0,0,10
R0244,App,central_online_wh,1-Month,30,5.0,4,11,28
R0244,App,central_online_wh,3-Month,90,13.0,4,9,27
R0244,App,central_online_wh,6-Month,183,26.0,4,9,26
R0244,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0244,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0244,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0244,Web,central_online_wh,1-Month,30,5.0,4,11,28
R0244,Web,central_online_wh,3-Month,90,13.0,4,9,27
R0244,Web,central_online_wh,6-Month,183,26.0,4,9,26
R024,App,central_online_wh,1-Month,30,0.0,0,0,10
R024,App,central_online_wh,3-Month,90,0.0,0,0,10
R024,App,central_online_wh,6-Month,183,0.0,0,0,10
R024,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R024,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R024,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R024,Web,central_online_wh,1-Month,30,0.0,0,0,10
R024,Web,central_online_wh,3-Month,90,0.0,0,0,10
R024,Web,central_online_wh,6-Month,183,0.0,0,0,10
R0251,App,central_online_wh,1-Month,30,20.0,16,42,57
R0251,App,central_online_wh,3-Month,90,52.0,15,38,53
R0251,App,central_online_wh,6-Month,183,108.0,15,38,54
R0251,Offline,central_offline_wh,1-Month,30,12.0,8,24,44
R0251,Offline,central_offline_wh,3-Month,90,39.0,8,25,46
R0251,Offline,central_offline_wh,6-Month,183,78.0,8,25,46
R0251,Web,central_online_wh,1-Month,30,28.0,16,53,67
R0251,Web,central_online_wh,3-Month,90,78.0,15,50,65
R0251,Web,central_online_wh,6-Month,183,156.0,15,49,64
R0252,App,central_online_wh,1-Month,30,0.0,0,0,10
R0252,App,central_online_wh,3-Month,90,0.0,0,0,10
R0252,App,central_online_wh,6-Month,183,0.0,0,0,10
R0252,Offline,central_offline_wh,1-Month,30,30.0,16,56,70
R0252,Offline,central_offline_wh,3-Month,90,78.0,15,50,65
R0252,Offline,central_offline_wh,6-Month,183,158.0,15,50,65
R0252,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0252,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0252,Web,central_online_wh,6-Month,183,0.0,0,0,10
R0256,App,central_online_wh,1-Month,30,0.0,0,0,10
R0256,App,central_online_wh,3-Month,90,0.0,0,0,10
R0256,App,central_online_wh,6-Month,183,0.0,0,0,10
R0256,Offline,central_offline_wh,1-Month,30,27.0,18,54,66
R0256,Offline,central_offline_wh,3-Month,90,78.0,18,52,65
R0256,Offline,central_offline_wh,6-Month,183,159.0,18,52,65
R0256,Web,central_online_wh,1-Month,30,20.0,11,38,57
R0256,Web,central_online_wh,3-Month,90,64.0,12,40,59
R0256,Web,central_online_wh,6-Month,183,130.0,11,40,59
R0259,App,central_online_wh,1-Month,30,0.0,0,0,10
R0259,App,central_online_wh,3-Month,90,0.0,0,0,10
R0259,App,central_online_wh,6-Month,183,0.0,0,0,10
R0259,Offline,central_offline_wh,1-Month,30,14.0,6,25,48
R0259,Offline,central_offline_wh,3-Month,90,39.0,6,23,46
R0259,Offline,central_offline_wh,6-Month,183,80.0,6,23,46
R0259,Web,central_online_wh,1-Month,30,8.0,6,16,36
R0259,Web,central_online_wh,3-Month,90,26.0,6,17,37
R0259,Web,central_online_wh,6-Month,183,52.0,6,17,37
R025,App,central_online_wh,1-Month,30,18.0,5,29,54
R025,App,central_online_wh,3-Month,90,52.0,5,28,53
R025,App,central_online_wh,6-Month,183,105.0,5,28,53
R025,Offline,central_offline_wh,1-Month,30,70.0,22,116,107
R025,Offline,central_offline_wh,3-Month,90,195.0,21,108,103
R025,Offline,central_offline_wh,6-Month,183,394.0,21,107,102
R025,Web,central_online_wh,1-Month,30,13.0,5,23,46
R025,Web,central_online_wh,3-Month,90,39.0,5,23,46
R025,Web,central_online_wh,6-Month,183,79.0,5,22,46
R0260,App,central_online_wh,1-Month,30,5.0,4,11,28
R0260,App,central_online_wh,3-Month,90,13.0,4,9,27
R0260,App,central_online_wh,6-Month,183,27.0,4,10,27
R0260,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0260,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0260,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0260,Web,central_online_wh,1-Month,30,5.0,4,11,28
R0260,Web,central_online_wh,3-Month,90,13.0,4,9,27
R0260,Web,central_online_wh,6-Month,183,27.0,4,10,27
R0265,App,central_online_wh,1-Month,30,16.0,11,32,51
R0265,App,central_online_wh,3-Month,90,52.0,11,34,53
R0265,App,central_online_wh,6-Month,183,104.0,11,34,53
R0265,Offline,central_offline_wh,1-Month,30,18.0,8,32,54
R0265,Offline,central_offline_wh,3-Month,90,52.0,8,31,53
R0265,Offline,central_offline_wh,6-Month,183,106.0,8,31,53
R0265,Web,central_online_wh,1-Month,30,8.0,5,15,36
R0265,Web,central_online_wh,3-Month,90,26.0,5,16,37
R0265,Web,central_online_wh,6-Month,183,52.0,5,16,37
R0267,App,central_online_wh,1-Month,30,32.0,10,52,72
R0267,App,central_online_wh,3-Month,90,91.0,10,50,70
R0267,App,central_online_wh,6-Month,183,184.0,10,50,70
R0267,Offline,central_offline_wh,1-Month,30,23.0,9,40,61
R0267,Offline,central_offline_wh,3-Month,90,65.0,9,38,59
R0267,Offline,central_offline_wh,6-Month,183,132.0,9,38,59
R0267,Web,central_online_wh,1-Month,30,40.0,20,73,81
R0267,Web,central_online_wh,3-Month,90,104.0,19,65,75
R0267,Web,central_online_wh,6-Month,183,212.0,19,65,75
R0269,App,central_online_wh,1-Month,30,0.0,0,0,10
R0269,App,central_online_wh,3-Month,90,0.0,0,0,10
R0269,App,central_online_wh,6-Month,183,0.0,0,0,10
R0269,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0269,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0269,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0269,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0269,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0269,Web,central_online_wh,6-Month,183,0.0,0,0,10
R0270,App,central_online_wh,1-Month,30,0.0,0,0,10
R0270,App,central_online_wh,3-Month,90,0.0,0,0,10
R0270,App,central_online_wh,6-Month,183,0.0,0,0,10
R0270,Offline,central_offline_wh,1-Month,30,4.0,4,10,25
R0270,Offline,central_offline_wh,3-Month,90,13.0,5,10,27
R0270,Offline,central_offline_wh,6-Month,183,26.0,5,10,26
R0270,Web,central_online_wh,1-Month,30,13.0,7,24,46
R0270,Web,central_online_wh,3-Month,90,39.0,6,24,46
R0270,Web,central_online_wh,6-Month,183,78.0,6,23,46
R0277,App,central_online_wh,1-Month,30,0.0,0,0,10
R0277,App,central_online_wh,3-Month,90,0.0,0,0,10
R0277,App,central_online_wh,6-Month,183,0.0,0,0,10
R0277,Offline,central_offline_wh,1-Month,30,56.0,27,102,95
R0277,Offline,central_offline_wh,3-Month,90,169.0,28,103,96
R0277,Offline,central_offline_wh,6-Month,183,340.0,27,102,95
R0277,Web,central_online_wh,1-Month,30,29.0,10,48,69
R0277,Web,central_online_wh,3-Month,90,91.0,10,50,70
R0277,Web,central_online_wh,6-Month,183,183.0,10,50,70
R0278,App,central_online_wh,1-Month,30,65.0,27,114,103
R0278,App,central_online_wh,3-Month,90,195.0,27,114,103
R0278,App,central_online_wh,6-Month,183,391.0,27,113,102
R0278,Offline,central_offline_wh,1-Month,30,27.0,11,47,66
R0278,Offline,central_offline_wh,3-Month,90,78.0,11,46,65
R0278,Offline,central_offline_wh,6-Month,183,158.0,11,45,65
R0278,Web,central_online_wh,1-Month,30,66.0,35,123,103
R0278,Web,central_online_wh,3-Month,90,195.0,35,121,103
R0278,Web,central_online_wh,6-Month,183,390.0,34,120,102
R0279,App,central_online_wh,1-Month,30,8.0,9,20,36
R0279,App,central_online_wh,3-Month,90,26.0,9,21,37
R0279,App,central_online_wh,6-Month,183,52.0,9,20,37
R0279,Offline,central_offline_wh,1-Month,30,53.0,17,87,93
R0279,Offline,central_offline_wh,3-Month,90,156.0,17,86,92
R0279,Offline,central_offline_wh,6-Month,183,315.0,17,85,92
R0279,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0279,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0279,Web,central_online_wh,6-Month,183,0.0,0,0,10
R0282,App,central_online_wh,1-Month,30,8.0,4,14,36
R0282,App,central_online_wh,3-Month,90,26.0,4,15,37
R0282,App,central_online_wh,6-Month,183,52.0,4,15,37
R0282,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
R0282,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
R0282,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
R0282,Web,central_online_wh,1-Month,30,12.0,4,20,44
R0282,Web,central_online_wh,3-Month,90,39.0,4,21,46
R0282,Web,central_online_wh,6-Month,183,78.0,4,21,46
R0285,App,central_online_wh,1-Month,30,0.0,0,0,10
R0285,App,central_online_wh,3-Month,90,0.0,0,0,10
R0285,App,central_online_wh,6-Month,183,0.0,0,0,10
R0285,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0285,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0285,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0285,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0285,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0285,Web,central_online_wh,6-Month,183,0.0,0,0,10
R0287,App,central_online_wh,1-Month,30,20.0,6,32,57
R0287,App,central_online_wh,3-Month,90,64.0,6,34,59
R0287,App,central_online_wh,6-Month,183,130.0,6,34,59
R0287,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0287,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0287,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0287,Web,central_online_wh,1-Month,30,22.0,6,35,60
R0287,Web,central_online_wh,3-Month,90,64.0,6,34,59
R0287,Web,central_online_wh,6-Month,183,131.0,6,34,59
R0288,App,central_online_wh,1-Month,30,4.0,4,10,25
R0288,App,central_online_wh,3-Month,90,13.0,5,10,27
R0288,App,central_online_wh,6-Month,183,26.0,5,10,26
R0288,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0288,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0288,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0288,Web,central_online_wh,1-Month,30,60.0,30,110,99
R0288,Web,central_online_wh,3-Month,90,169.0,29,104,96
R0288,Web,central_online_wh,6-Month,183,343.0,29,104,96
R0292,App,central_online_wh,1-Month,30,4.0,3,8,25
R0292,App,central_online_wh,3-Month,90,12.0,3,8,25
R0292,App,central_online_wh,6-Month,183,26.0,3,9,26
R0292,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0292,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0292,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0292,Web,central_online_wh,1-Month,30,4.0,3,8,25
R0292,Web,central_online_wh,3-Month,90,12.0,3,8,25
R0292,Web,central_online_wh,6-Month,183,26.0,3,9,26
R0305,App,central_online_wh,1-Month,30,0.0,0,0,10
R0305,App,central_online_wh,3-Month,90,0.0,0,0,10
R0305,App,central_online_wh,6-Month,183,0.0,0,0,10
R0305,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0305,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0305,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0305,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0305,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0305,Web,central_online_wh,6-Month,183,0.0,0,0,10
R030,App,central_online_wh,1-Month,30,0.0,0,0,10
R030,App,central_online_wh,3-Month,90,0.0,0,0,10
R030,App,central_online_wh,6-Month,183,0.0,0,0,10
R030,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R030,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R030,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R030,Web,central_online_wh,1-Month,30,0.0,0,0,10
R030,Web,central_online_wh,3-Month,90,0.0,0,0,10
R030,Web,central_online_wh,6-Month,183,0.0,0,0,10
R031,App,central_online_wh,1-Month,30,26.0,13,48,65
R031,App,central_online_wh,3-Month,90,78.0,13,48,65
R031,App,central_online_wh,6-Month,183,156.0,13,47,64
R031,Offline,central_offline_wh,1-Month,30,13.0,9,27,46
R031,Offline,central_offline_wh,3-Month,90,39.0,10,27,46
R031,Offline,central_offline_wh,6-Month,183,79.0,9,27,46
R031,Web,central_online_wh,1-Month,30,45.0,26,86,85
R031,Web,central_online_wh,3-Month,90,130.0,26,84,84
R031,Web,central_online_wh,6-Month,183,261.0,26,83,83
R034,App,central_online_wh,1-Month,30,16.0,8,29,51
R034,App,central_online_wh,3-Month,90,52.0,8,31,53
R034,App,central_online_wh,6-Month,183,104.0,8,30,53
R034,Offline,central_offline_wh,1-Month,30,8.0,7,18,36
R034,Offline,central_offline_wh,3-Month,90,26.0,7,19,37
R034,Offline,central_offline_wh,6-Month,183,52.0,7,19,37
R034,Web,central_online_wh,1-Month,30,40.0,14,67,81
R034,Web,central_online_wh,3-Month,90,130.0,14,71,84
R034,Web,central_online_wh,6-Month,183,260.0,14,70,83
R039,App,central_online_wh,1-Month,30,8.0,6,16,36
R039,App,central_online_wh,3-Month,90,26.0,6,17,37
R039,App,central_online_wh,6-Month,183,52.0,6,17,37
R039,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R039,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R039,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R039,Web,central_online_wh,1-Month,30,36.0,10,58,76
R039,Web,central_online_wh,3-Month,90,104.0,10,56,75
R039,Web,central_online_wh,6-Month,183,209.0,10,56,75
R040,App,central_online_wh,1-Month,30,47.0,17,80,87
R040,App,central_online_wh,3-Month,90,143.0,17,80,88
R040,App,central_online_wh,6-Month,183,286.0,17,79,87
R040,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R040,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R040,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R040,Web,central_online_wh,1-Month,30,45.0,25,85,85
R040,Web,central_online_wh,3-Month,90,143.0,25,89,88
R040,Web,central_online_wh,6-Month,183,287.0,25,88,87
R042,App,central_online_wh,1-Month,30,77.0,36,139,112
R042,App,central_online_wh,3-Month,90,233.0,36,140,112
R042,App,central_online_wh,6-Month,183,468.0,36,138,112
R042,Offline,central_offline_wh,1-Month,30,98.0,56,187,126
R042,Offline,central_offline_wh,3-Month,90,299.0,56,189,127
R042,Offline,central_offline_wh,6-Month,183,598.0,56,187,126
R042,Web,central_online_wh,1-Month,30,110.0,66,212,134
R042,Web,central_online_wh,3-Month,90,349.0,67,222,137
R042,Web,central_online_wh,6-Month,183,704.0,66,220,137
R0448,App,central_online_wh,1-Month,30,12.0,6,22,44
R0448,App,central_online_wh,3-Month,90,39.0,6,24,46
R0448,App,central_online_wh,6-Month,183,78.0,6,23,46
R0448,Offline,central_offline_wh,1-Month,30,8.0,9,20,36
R0448,Offline,central_offline_wh,3-Month,90,26.0,9,21,37
R0448,Offline,central_offline_wh,6-Month,183,52.0,9,20,37
R0448,Web,central_online_wh,1-Month,30,8.0,6,17,36
R0448,Web,central_online_wh,3-Month,90,26.0,6,17,37
R0448,Web,central_online_wh,6-Month,183,52.0,6,17,37
R044,App,central_online_wh,1-Month,30,27.0,11,47,66
R044,App,central_online_wh,3-Month,90,78.0,10,45,65
R044,App,central_online_wh,6-Month,183,156.0,10,44,64
R044,Offline,central_offline_wh,1-Month,30,17.0,11,33,53
R044,Offline,central_offline_wh,3-Month,90,52.0,11,34,53
R044,Offline,central_offline_wh,6-Month,183,104.0,11,34,53
R044,Web,central_online_wh,1-Month,30,8.0,5,15,36
R044,Web,central_online_wh,3-Month,90,26.0,5,16,37
R044,Web,central_online_wh,6-Month,183,52.0,5,16,37
R0454,App,central_online_wh,1-Month,30,0.0,0,0,10
